Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.943541;-6.517932;239.7314;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.4816686
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.931466;-6.510189;239.166;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.5041172
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.919806;-6.502958;238.5381;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.5263469
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.908828;-6.496206;237.8309;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.5489418
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.898227;-6.489556;237.1392;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.5759589
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.887734;-6.482925;236.4555;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.5933244
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.878148;-6.476607;235.8743;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.6157226
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.869086;-6.470306;235.3517;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.6380635
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.860914;-6.464006;234.7814;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.6604572
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.853347;-6.458313;234.162;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.6827792
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.845477;-6.452199;233.6318;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.7052082
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.838349;-6.44615;233.1824;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.7284107
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.831021;-6.439996;232.8164;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.7497476
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.823979;-6.433924;232.5079;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.7721872
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.81736;-6.427539;232.2358;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.7944704
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.811154;-6.421233;231.8508;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.8168723
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.805228;-6.414642;231.3664;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.8391129
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.799511;-6.40782;230.8949;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.8616657
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.794207;-6.400471;230.4266;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.8884370
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.789339;-6.392463;229.9775;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9060556
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.784667;-6.38417;229.6066;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9285314
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.780777;-6.375439;229.2426;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9421577
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.776857;-6.36623;228.8996;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9596644
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.774769;-6.361527;228.7747;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9735350
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.772951;-6.356512;228.7031;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:33.9908873
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.76949;-6.346025;228.4815;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0049644
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.767907;-6.340633;228.4079;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0226067
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.766554;-6.335153;228.3775;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0462139
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.764083;-6.323774;228.2519;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0636219
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.761536;-6.312016;228.1877;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0773458
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.758994;-6.299941;228.1017;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.0950652
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.758054;-6.293886;228.0304;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1088486
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.756478;-6.281543;228.0245;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1266852
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.75597;-6.275115;228.0027;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1403985
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.755385;-6.268534;228.0331;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1580080
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.754989;-6.255477;228.0583;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1717427
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.755008;-6.248847;228.0704;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.1892175
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.755051;-6.242296;228.1011;0;;-6.132;0.3;5/5/2020 9:26:21 AM;00:00:34.2129163
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.755325;-6.228342;228.2111;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.2305683
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.756073;-6.213918;228.4056;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.2443659
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.756757;-6.199093;228.5771;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.2627508
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.757245;-6.191511;228.6125;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.2764658
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.758313;-6.176106;228.9562;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.2940281
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.759005;-6.168344;229.0628;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.3079940
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.759905;-6.160655;229.1071;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.3267788
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.761348;-6.145249;228.9965;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.3411659
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.761896;-6.137459;228.9052;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.3693314
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.762675;-6.122202;228.7673;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.3831567
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.763409;-6.107684;228.7445;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4005027
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.76418;-6.100085;228.8052;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4146042
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.765239;-6.085944;228.9137;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4323883
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.765986;-6.078739;229.0221;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4536293
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.766862;-6.06518;229.2267;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4758631
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.767455;-6.050826;229.3426;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.4983824
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.768142;-6.037261;229.5762;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.5254538
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.768423;-6.024275;229.8128;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.5428414
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.768031;-6.011625;230.0655;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.5652790
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.767428;-5.999952;230.2837;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.5875515
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.766812;-5.988729;230.4261;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.6098543
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.765749;-5.978272;230.3883;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.6323167
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.764281;-5.967543;230.3427;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.6547117
1;2;2;2;3;-9.149384;-7.081804;241.9448;null;0.000;-7.762114;-5.956967;230.4621;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.6779597
1;2;2;2;3;-7.441602;-5.644085;191.5089;null;0.000;-7.759744;-5.946162;230.5724;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.6992460
1;2;2;2;3;-7.480319;-5.653265;165.4405;null;0.000;-7.756647;-5.934798;230.7606;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.7215960
1;2;2;2;3;-7.509727;-5.666516;163.5042;null;0.000;-7.752442;-5.923501;231.1676;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.7439894
1;2;2;2;3;-7.501438;-5.660564;162.823;null;0.000;-7.747608;-5.911652;231.6961;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.7663114
1;2;2;2;3;-7.530516;-5.646794;163.4606;null;0.000;-7.742511;-5.899858;232.2847;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.7885748
1;2;2;2;3;-7.55864;-5.633924;163.4097;null;0.000;-7.736857;-5.888054;232.9318;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.8111559
1;2;2;2;3;-7.574802;-5.624845;164.5905;null;0.000;-7.730646;-5.876237;233.5804;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.8382004
1;2;2;2;3;-7.634406;-5.63109;165.4093;null;0.000;-7.723812;-5.86442;234.1978;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.8554592
1;2;2;2;3;-7.685269;-5.666087;166.9869;null;0.000;-7.715635;-5.852551;234.7816;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.8779647
1;2;2;2;3;-7.6967;-5.680004;169.1191;null;0.000;-7.707062;-5.841215;235.382;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.9003438
1;2;2;2;3;-7.663433;-5.704734;171.4233;null;0.000;-7.698243;-5.82958;235.8692;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.9226730
1;2;2;2;3;-7.674463;-5.721173;173.2342;null;0.000;-7.688798;-5.818784;236.2834;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.9450245
1;2;2;2;3;-7.664141;-5.728932;173.0903;null;0.000;-7.678714;-5.807392;236.642;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.9675329
1;2;2;2;3;-7.590993;-5.699164;176.0536;null;0.000;-7.668612;-5.796424;237.062;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:34.9910297
1;2;2;2;3;-7.611336;-5.71211;176.8;null;0.000;-7.65767;-5.78562;237.5102;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0087460
1;2;2;2;3;-7.519725;-5.679258;177.9526;null;0.000;-7.646257;-5.775062;237.9044;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0226476
1;2;2;2;3;-7.437858;-5.626501;179.1546;null;0.000;-7.640348;-5.769502;238.1095;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0403659
1;2;2;2;3;-7.435826;-5.641306;180.607;null;0.000;-7.62805;-5.758562;238.6545;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0542062
1;2;2;2;3;-7.364604;-5.589452;182.0444;null;0.000;-7.621647;-5.753181;238.9414;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0718835
1;2;2;2;3;-7.362004;-5.591874;182.6256;null;0.000;-7.615459;-5.747891;239.2238;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.0860851
1;2;2;2;3;-7.348409;-5.583164;186.7211;null;0.000;-7.602332;-5.736493;239.6406;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1040627
1;2;2;2;3;-7.2946;-5.562413;188.5367;null;0.000;-7.595451;-5.730723;239.9626;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1181844
1;2;2;2;3;-7.279686;-5.554245;192.7582;null;0.000;-7.581551;-5.719735;240.8007;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1455867
1;2;2;2;3;-7.240318;-5.539599;195.1197;null;0.000;-7.575004;-5.714471;240.9432;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1595294
1;2;2;2;3;-7.166904;-5.522381;199.6315;null;0.000;-7.553859;-5.697998;241.7818;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1770612
1;2;2;2;3;-7.153319;-5.523029;200.621;null;0.000;-7.546765;-5.692593;242.1768;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.1909086
1;2;2;2;3;-7.073903;-5.493636;202.5689;null;0.000;-7.539714;-5.686877;242.5886;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.2086800
1;2;2;2;3;-7.03299;-5.489697;205.8458;null;0.000;-7.525037;-5.675956;243.7493;0;;-6.132;0.3;5/5/2020 9:26:22 AM;00:00:35.2225098
1;2;2;2;3;-6.97113;-5.473083;206.1091;null;0.000;-7.518003;-5.670439;244.3735;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.2401857
1;2;2;2;3;-6.945018;-5.474095;207.369;null;0.000;-7.511052;-5.665167;244.9112;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.2542160
1;2;2;2;3;-6.915921;-5.479302;210.4559;null;0.000;-7.497684;-5.655715;245.8342;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.2719600
1;2;2;2;3;-6.895672;-5.473605;210.9778;null;0.000;-7.490982;-5.650928;246.3302;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.2955805
1;2;2;2;3;-6.866832;-5.468899;212.6634;null;0.000;-7.478353;-5.641909;247.1557;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3134260
1;2;2;2;3;-6.811248;-5.458406;216.0969;null;0.000;-7.465802;-5.63279;248.1246;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3273001
1;2;2;2;3;-6.805381;-5.457143;218.9209;null;0.000;-7.454364;-5.62447;249.0656;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3471634
1;2;2;2;3;-6.787261;-5.437761;221.7798;null;0.000;-7.448946;-5.620011;249.5491;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3614836
1;2;2;2;3;-6.715664;-5.422989;224.4196;null;0.000;-7.437949;-5.612092;250.4439;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3790796
1;2;2;2;3;-6.682745;-5.41034;225.8209;null;0.000;-7.43254;-5.607972;250.8669;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.3930870
1;2;2;2;3;-6.640659;-5.388117;226.588;Box17;0.756;-7.427305;-5.604422;251.2844;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.4107101
1;2;2;2;3;-6.579399;-5.370524;229.1382;Box17;0.722;-7.416673;-5.59638;252.177;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.4248895
1;2;2;2;3;-6.519;-5.334908;231.3524;Box17;0.678;-7.411346;-5.592676;252.6268;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.4528069
1;2;2;2;3;-6.446481;-5.313119;235.376;Box17;0.635;-7.400838;-5.585315;253.6451;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.4763611
1;2;2;2;3;-6.42841;-5.309887;237.1263;Box17;0.592;-7.390101;-5.578186;254.7052;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.5044113
1;2;2;2;3;-6.339645;-5.269044;239.2576;Box17;0.582;-7.378897;-5.571083;255.8704;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.5278354
1;2;2;2;3;-6.266047;-5.244626;245.4799;Box17;0.541;-7.362924;-5.560672;257.3972;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.5457569
1;2;2;2;3;-6.171027;-5.208856;249.2086;Box17;0.518;-7.352387;-5.55414;258.2905;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.5599069
1;2;2;2;3;-6.20615;-5.232919;251.5625;Box17;0.506;-7.347296;-5.55075;258.6579;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.5776197
1;2;2;2;3;-6.122436;-5.180923;253.8197;Box17;0.507;-7.33721;-5.544014;259.3032;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.6018056
1;2;2;2;3;-6.153262;-5.185735;252.1148;Box17;0.509;-7.331601;-5.540805;259.6166;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.6293557
1;2;2;2;3;-6.056024;-5.1601;251.8764;Box17;0.508;-7.320712;-5.533139;260.4498;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.6536846
1;2;2;2;3;-6.042371;-5.145857;257.8153;Box17;0.518;-7.309074;-5.526333;261.325;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.6820529
1;2;2;2;3;-6.021214;-5.125099;257.5194;Box17;0.524;-7.297262;-5.519601;262.3084;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.7045880
1;2;2;2;3;-5.898866;-5.038833;259.687;Box17;0.533;-7.274339;-5.505828;263.67;0;;-6.132;0.3;5/5/2020 9:26:23 AM;00:00:35.7269031
1;2;2;2;3;-5.896355;-5.030929;261.5198;Box24;0.852;-7.26251;-5.49892;264.2707;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.7495615
1;2;2;2;3;-5.8043;-4.970539;261.2629;Box24;0.847;-7.249417;-5.491319;265.1402;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.7766359
1;2;2;2;3;-5.827229;-4.980042;259.2591;Box24;0.761;-7.237093;-5.48343;266.1109;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.7940685
1;2;2;2;3;-5.846112;-4.993557;257.2391;Box24;0.779;-7.224622;-5.47562;267.0119;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.8163025
1;2;2;2;3;-5.746404;-4.931465;254.351;Box24;0.797;-7.212468;-5.467669;267.879;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.8386103
1;2;2;2;3;-5.752082;-4.932537;250.6763;Box24;0.710;-7.200674;-5.459777;268.4642;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.8609706
1;2;2;2;3;-5.751196;-4.927569;247.2453;Box24;0.714;-7.188861;-5.451854;268.888;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.8834202
1;2;2;2;3;-5.651562;-4.860368;243.8017;Box24;0.711;-7.177122;-5.442904;269.275;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.9058239
1;2;2;2;3;-5.65659;-4.859179;239.9576;Box24;0.632;-7.165487;-5.43458;269.6774;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.9297141
1;2;2;2;3;-5.640466;-4.853292;237.115;Box24;0.634;-7.153403;-5.425971;270.1838;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.9568093
1;2;2;2;3;-5.538052;-4.789846;237.2853;Box24;0.624;-7.141171;-5.417372;270.6984;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:35.9810181
1;2;2;2;3;-5.583653;-4.812158;232.7992;Box24;0.560;-7.128336;-5.409087;271.1998;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.0082190
1;2;2;2;3;-5.569044;-4.807847;232.1874;Box24;0.585;-7.115172;-5.400898;271.9986;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.0221164
1;2;2;2;3;-5.453808;-4.744135;231.6932;Box24;0.577;-7.102817;-5.392696;272.6658;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.0396475
1;2;2;2;3;-5.458181;-4.756356;229.0619;Box24;0.524;-7.090107;-5.384233;273.2071;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.0622858
1;2;2;2;3;-5.466551;-4.763966;227.8217;Box24;0.527;-7.076647;-5.376194;273.9866;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.0891327
1;2;2;2;3;-5.353425;-4.70084;229.0349;Box24;0.531;-7.063397;-5.368937;274.7258;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1066242
1;2;2;2;3;-5.381396;-4.748586;231.9992;Box24;0.502;-7.050271;-5.362008;275.4085;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1290744
1;2;2;2;3;-5.385548;-4.758149;235.0123;Box24;0.510;-7.036953;-5.355224;276.2135;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1429440
1;2;2;2;3;-5.274679;-4.69054;228.9026;Box24;0.512;-7.023274;-5.348407;277.0679;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1607951
1;2;2;2;3;-5.343757;-4.733706;226.9317;Box24;0.502;-7.016125;-5.345075;277.4996;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1748733
1;2;2;2;3;-5.28607;-4.707799;227.0744;Box24;0.505;-7.008718;-5.341901;277.9493;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.1926211
1;2;2;2;3;-5.297122;-4.723887;229.2707;Box24;0.502;-6.994309;-5.335908;278.9117;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.2066672
1;2;2;2;3;-5.235507;-4.691278;229.8883;Box24;0.503;-6.986855;-5.333201;279.4193;0;;-5.316;0.3;5/5/2020 9:26:23 AM;00:00:36.2245928
1;2;2;2;3;-5.254755;-4.709564;230.7409;Box24;0.507;-6.971863;-5.328004;280.3297;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.2485666
1;2;2;2;3;-5.192527;-4.678044;232.9258;Box24;0.505;-6.964212;-5.325345;280.7662;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.2665704
1;2;2;2;3;-5.184472;-4.690646;235.3605;Box24;0.515;-6.94982;-5.321712;281.5114;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.2806320
1;2;2;2;3;-5.14955;-4.686224;240.4014;Box24;0.517;-6.935605;-5.318219;282.1814;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.2984090
1;2;2;2;3;-5.128274;-4.681406;242.0567;Box24;0.527;-6.928678;-5.316495;282.4981;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.3126497
1;2;2;2;3;-5.142397;-4.694348;242.1587;Box24;0.534;-6.914886;-5.313755;283.0839;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.3304641
1;2;2;2;3;-5.12522;-4.695388;243.6644;Box24;0.530;-6.907636;-5.312772;283.4219;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.3451396
1;2;2;2;3;-5.203671;-4.70986;245.2497;Box24;0.536;-6.892981;-5.310307;284.1895;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.3632127
1;2;2;2;3;-5.17448;-4.660877;237.4078;Box24;0.514;-6.88554;-5.309692;284.5929;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.3776260
1;2;2;2;3;-5.154178;-4.68054;233.5014;Box24;0.520;-6.870846;-5.308707;285.3006;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4055479
1;2;2;2;3;-5.177755;-4.719997;242.8313;Box24;0.526;-6.863206;-5.30854;285.6921;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4195496
1;2;2;2;3;-5.104492;-4.682888;248.3682;Box24;0.521;-6.848256;-5.308164;286.4572;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4375479
1;2;2;2;3;-5.237854;-4.708973;256.1004;Box24;0.543;-6.832659;-5.308768;287.0829;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4516744
1;2;2;2;3;-5.237854;-4.708973;256.1004;Box24;0.508;-6.825153;-5.309038;287.366;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4695397
1;2;2;2;3;-5.237854;-4.708973;256.1004;Box24;0.508;-6.809391;-5.309926;287.7937;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.4836886
1;2;2;2;3;-5.237854;-4.708973;256.1004;Box24;0.508;-6.801956;-5.310717;287.9242;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.5013956
1;2;2;2;3;-5.237854;-4.708973;256.1004;Box24;0.508;-6.794186;-5.311833;288.0273;0;;-5.316;0.3;5/5/2020 9:26:24 AM;00:00:36.5155490
